train_loss,step,epoch,val_loss
13209.3671875,381,0,
13784.923828125,383,0,
13876.998046875,385,0,
,386,0,13032.7529296875
16431.150390625,387,1,
15136.349609375,389,1,
14842.86328125,391,1,
15655.224609375,393,1,
14527.923828125,395,1,
14153.8623046875,397,1,
13352.9462890625,399,1,
12267.578125,401,1,
11889.634765625,403,1,
12965.908203125,405,1,
13003.064453125,407,1,
15037.21484375,409,1,
14055.322265625,411,1,
12683.9658203125,413,1,
11703.091796875,415,1,
11365.1923828125,417,1,
12871.015625,419,1,
11435.3916015625,421,1,
12905.740234375,423,1,
12801.23828125,425,1,
11624.2578125,427,1,
11256.6884765625,429,1,
11357.7451171875,431,1,
12127.1630859375,433,1,
11316.31640625,435,1,
13918.408203125,437,1,
11585.90234375,439,1,
13009.9912109375,441,1,
11039.123046875,443,1,
11463.21875,445,1,
11731.900390625,447,1,
10573.83203125,449,1,
16935.13671875,451,1,
10698.435546875,453,1,
13213.37890625,455,1,
13129.009765625,457,1,
11132.8818359375,459,1,
12735.818359375,461,1,
11169.064453125,463,1,
10056.7724609375,465,1,
11350.53125,467,1,
11907.6005859375,469,1,
12314.8984375,471,1,
10227.5078125,473,1,
10704.095703125,475,1,
12159.447265625,477,1,
11985.62890625,479,1,
10185.4013671875,481,1,
11691.8759765625,483,1,
14402.51171875,485,1,
11526.9208984375,487,1,
11613.64453125,489,1,
10473.0341796875,491,1,
12288.3759765625,493,1,
9400.19921875,495,1,
8908.763671875,497,1,
11138.2001953125,499,1,
10499.4921875,501,1,
10248.322265625,503,1,
10115.2041015625,505,1,
10470.314453125,507,1,
9357.0546875,509,1,
11265.49609375,511,1,
12552.6943359375,513,1,
11199.029296875,515,1,
17159.91015625,517,1,
10050.677734375,519,1,
9409.673828125,521,1,
10372.216796875,523,1,
12114.7451171875,525,1,
11288.5751953125,527,1,
11918.443359375,529,1,
10183.423828125,531,1,
12037.859375,533,1,
12033.77734375,535,1,
11479.1806640625,537,1,
10290.130859375,539,1,
10404.8232421875,541,1,
9513.90625,543,1,
13146.0615234375,545,1,
10753.5947265625,547,1,
13362.837890625,549,1,
11227.025390625,551,1,
11654.2138671875,553,1,
11065.24609375,555,1,
11120.6513671875,557,1,
10700.306640625,559,1,
10122.4248046875,561,1,
9646.8330078125,563,1,
10454.755859375,565,1,
8929.9765625,567,1,
11872.984375,569,1,
10342.001953125,571,1,
10347.6640625,573,1,
11559.205078125,575,1,
11939.615234375,577,1,
11782.9140625,579,1,
12195.4287109375,581,1,
10906.328125,583,1,
10525.232421875,585,1,
11057.943359375,587,1,
9834.1611328125,589,1,
10106.8291015625,591,1,
10840.42578125,593,1,
9515.25,595,1,
11452.880859375,597,1,
13541.748046875,599,1,
11271.369140625,601,1,
11587.28125,603,1,
10974.544921875,605,1,
11751.173828125,607,1,
15319.259765625,609,1,
10186.4609375,611,1,
11152.982421875,613,1,
13416.009765625,615,1,
11495.572265625,617,1,
11408.525390625,619,1,
10953.9892578125,621,1,
9926.1015625,623,1,
10428.1884765625,625,1,
10732.533203125,627,1,
10929.4951171875,629,1,
9683.46484375,631,1,
10222.640625,633,1,
12159.69921875,635,1,
11064.1376953125,637,1,
11605.1279296875,639,1,
10476.73828125,641,1,
6775.10498046875,643,1,
14598.60546875,645,1,
10263.15234375,647,1,
10858.4228515625,649,1,
9573.369140625,651,1,
10350.126953125,653,1,
8612.966796875,655,1,
10094.322265625,657,1,
10812.361328125,659,1,
10624.609375,661,1,
10593.6875,663,1,
11242.0234375,665,1,
10141.3984375,667,1,
10895.1748046875,669,1,
11360.2568359375,671,1,
12146.7939453125,673,1,
10580.943359375,675,1,
10570.720703125,677,1,
12562.591796875,679,1,
11455.53125,681,1,
10553.125,683,1,
10315.203125,685,1,
9454.884765625,687,1,
11707.65625,689,1,
8717.9912109375,691,1,
10179.587890625,693,1,
9693.23046875,695,1,
10087.0126953125,697,1,
10972.1396484375,699,1,
10678.5234375,701,1,
10190.5126953125,703,1,
10949.880859375,705,1,
8922.427734375,707,1,
10644.5458984375,709,1,
10770.8388671875,711,1,
10120.45703125,713,1,
8892.1259765625,715,1,
9360.0009765625,717,1,
10596.9697265625,719,1,
9064.72265625,721,1,
12076.48046875,723,1,
9982.134765625,725,1,
9714.1982421875,727,1,
10198.658203125,729,1,
10211.193359375,731,1,
10534.9130859375,733,1,
8750.98046875,735,1,
9194.12109375,737,1,
8998.69921875,739,1,
11143.6484375,741,1,
8771.53125,743,1,
8972.5224609375,745,1,
9259.0234375,747,1,
9784.9765625,749,1,
9179.5458984375,751,1,
10304.6689453125,753,1,
7885.80615234375,755,1,
10665.353515625,757,1,
10572.16015625,759,1,
10669.5302734375,761,1,
12938.2158203125,763,1,
14674.552734375,765,1,
10270.330078125,767,1,
11258.076171875,769,1,
10629.294921875,771,1,
26540.388671875,773,1,
,773,1,10754.0224609375
9690.357421875,775,2,
10741.92578125,777,2,
11802.908203125,779,2,
10112.0380859375,781,2,
10312.087890625,783,2,
9543.099609375,785,2,
9726.9853515625,787,2,
10615.9208984375,789,2,
10425.619140625,791,2,
10556.21875,793,2,
11411.2666015625,795,2,
9966.818359375,797,2,
10735.005859375,799,2,
12796.65234375,801,2,
9860.705078125,803,2,
9978.9892578125,805,2,
10116.9501953125,807,2,
10096.189453125,809,2,
10330.953125,811,2,
9561.0927734375,813,2,
11517.8330078125,815,2,
9516.4736328125,817,2,
8870.56640625,819,2,
10240.611328125,821,2,
9655.095703125,823,2,
10437.3515625,825,2,
12269.1787109375,827,2,
9502.525390625,829,2,
10165.998046875,831,2,
11765.986328125,833,2,
11853.7080078125,835,2,
9621.857421875,837,2,
9558.892578125,839,2,
7745.2958984375,841,2,
9181.12890625,843,2,
11366.58203125,845,2,
8818.4150390625,847,2,
10635.5888671875,849,2,
10434.55078125,851,2,
8499.2109375,853,2,
10340.1796875,855,2,
9609.103515625,857,2,
9372.9951171875,859,2,
10899.935546875,861,2,
9122.521484375,863,2,
9523.400390625,865,2,
9176.14453125,867,2,
9209.365234375,869,2,
8685.537109375,871,2,
10058.1240234375,873,2,
10058.4697265625,875,2,
7633.4091796875,877,2,
9441.46875,879,2,
9756.5,881,2,
9907.685546875,883,2,
9845.4853515625,885,2,
10043.435546875,887,2,
9946.6767578125,889,2,
11768.689453125,891,2,
11089.234375,893,2,
8758.04296875,895,2,
10041.841796875,897,2,
10686.5859375,899,2,
9650.357421875,901,2,
12076.9921875,903,2,
8803.4609375,905,2,
10084.810546875,907,2,
10130.953125,909,2,
9243.017578125,911,2,
8407.7119140625,913,2,
13980.53125,915,2,
9380.98046875,917,2,
10099.810546875,919,2,
9636.966796875,921,2,
10260.638671875,923,2,
9995.23046875,925,2,
9494.607421875,927,2,
8537.7734375,929,2,
9221.240234375,931,2,
10334.5654296875,933,2,
7870.17041015625,935,2,
10937.330078125,937,2,
9582.615234375,939,2,
10476.7216796875,941,2,
9466.55859375,943,2,
10371.6845703125,945,2,
8759.1640625,947,2,
9561.36328125,949,2,
10917.12890625,951,2,
10166.138671875,953,2,
10274.146484375,955,2,
9717.7783203125,957,2,
9245.060546875,959,2,
8251.546875,961,2,
8716.998046875,963,2,
11688.525390625,965,2,
10537.20703125,967,2,
11064.5390625,969,2,
11020.16796875,971,2,
11699.533203125,973,2,
10000.05859375,975,2,
8316.8994140625,977,2,
9884.6357421875,979,2,
10356.798828125,981,2,
10092.8720703125,983,2,
10032.158203125,985,2,
11090.560546875,987,2,
9243.9091796875,989,2,
9648.5322265625,991,2,
10386.287109375,993,2,
9353.8125,995,2,
8309.634765625,997,2,
8542.015625,999,2,
9251.013671875,1001,2,
10600.986328125,1003,2,
12896.583984375,1005,2,
9568.78125,1007,2,
11327.61328125,1009,2,
11103.72265625,1011,2,
9801.638671875,1013,2,
8410.025390625,1015,2,
14687.6025390625,1017,2,
10528.853515625,1019,2,
11165.654296875,1021,2,
10384.3984375,1023,2,
10093.7890625,1025,2,
9906.939453125,1027,2,
8939.248046875,1029,2,
9697.2451171875,1031,2,
10026.984375,1033,2,
9172.2861328125,1035,2,
8840.708984375,1037,2,
9423.478515625,1039,2,
10276.001953125,1041,2,
9338.0458984375,1043,2,
9253.41796875,1045,2,
8884.767578125,1047,2,
10455.607421875,1049,2,
9110.962890625,1051,2,
8634.5234375,1053,2,
9641.93359375,1055,2,
9186.427734375,1057,2,
9037.076171875,1059,2,
9977.953125,1061,2,
8772.7724609375,1063,2,
8103.384765625,1065,2,
9948.4697265625,1067,2,
10026.396484375,1069,2,
10605.4296875,1071,2,
9226.0380859375,1073,2,
12116.37109375,1075,2,
7710.060546875,1077,2,
9675.5546875,1079,2,
9893.64453125,1081,2,
8976.2626953125,1083,2,
10222.751953125,1085,2,
8692.0791015625,1087,2,
9633.9482421875,1089,2,
9880.9384765625,1091,2,
10016.4443359375,1093,2,
10532.2607421875,1095,2,
9247.314453125,1097,2,
9894.5107421875,1099,2,
8815.3662109375,1101,2,
11007.931640625,1103,2,
8616.392578125,1105,2,
8668.865234375,1107,2,
9535.1875,1109,2,
9975.986328125,1111,2,
9241.67578125,1113,2,
10126.845703125,1115,2,
11903.021484375,1117,2,
8661.8955078125,1119,2,
9466.14453125,1121,2,
12868.115234375,1123,2,
10766.0068359375,1125,2,
9305.291015625,1127,2,
10280.3310546875,1129,2,
9256.0517578125,1131,2,
9283.76171875,1133,2,
10520.2197265625,1135,2,
8069.0263671875,1137,2,
9243.25,1139,2,
10219.103515625,1141,2,
9214.6953125,1143,2,
9276.986328125,1145,2,
8925.8955078125,1147,2,
10008.267578125,1149,2,
7816.7919921875,1151,2,
8737.087890625,1153,2,
9328.17578125,1155,2,
10088.98046875,1157,2,
9644.771484375,1159,2,
,1160,2,9238.2060546875
9901.5625,1161,3,
11307.474609375,1163,3,
10732.607421875,1165,3,
11437.724609375,1167,3,
9639.34765625,1169,3,
9335.38671875,1171,3,
9813.87109375,1173,3,
11637.767578125,1175,3,
9298.5458984375,1177,3,
12741.7080078125,1179,3,
9246.6123046875,1181,3,
9825.2392578125,1183,3,
9983.287109375,1185,3,
9542.59765625,1187,3,
8686.20703125,1189,3,
9842.380859375,1191,3,
11439.25,1193,3,
9924.1474609375,1195,3,
9829.67578125,1197,3,
7874.2548828125,1199,3,
9976.853515625,1201,3,
10128.658203125,1203,3,
10701.5546875,1205,3,
10478.2236328125,1207,3,
12423.251953125,1209,3,
10810.154296875,1211,3,
9212.6865234375,1213,3,
11363.9541015625,1215,3,
9853.078125,1217,3,
10774.984375,1219,3,
10084.197265625,1221,3,
9486.8916015625,1223,3,
8816.609375,1225,3,
9511.865234375,1227,3,
8829.240234375,1229,3,
9870.458984375,1231,3,
8331.4130859375,1233,3,
9024.052734375,1235,3,
9391.1015625,1237,3,
9511.6796875,1239,3,
10353.0693359375,1241,3,
8110.7431640625,1243,3,
8329.0234375,1245,3,
9779.80078125,1247,3,
9282.12890625,1249,3,
8854.037109375,1251,3,
10163.947265625,1253,3,
8187.77734375,1255,3,
9283.6142578125,1257,3,
9907.166015625,1259,3,
9963.5947265625,1261,3,
8966.60546875,1263,3,
10748.8037109375,1265,3,
9101.125,1267,3,
10054.59765625,1269,3,
9974.2060546875,1271,3,
9307.2578125,1273,3,
8915.24609375,1275,3,
8886.216796875,1277,3,
8933.9716796875,1279,3,
9528.2333984375,1281,3,
8205.767578125,1283,3,
8944.0029296875,1285,3,
10853.021484375,1287,3,
9327.5400390625,1289,3,
9869.3603515625,1291,3,
9433.810546875,1293,3,
9395.080078125,1295,3,
9445.953125,1297,3,
8768.9345703125,1299,3,
8746.587890625,1301,3,
8241.759765625,1303,3,
9573.541015625,1305,3,
10398.8232421875,1307,3,
9783.32421875,1309,3,
9502.73046875,1311,3,
9269.5107421875,1313,3,
8376.65625,1315,3,
9343.9423828125,1317,3,
11889.236328125,1319,3,
8789.64453125,1321,3,
7898.0869140625,1323,3,
13271.205078125,1325,3,
10017.5078125,1327,3,
9947.076171875,1329,3,
8084.9287109375,1331,3,
10791.3798828125,1333,3,
9780.109375,1335,3,
8735.37890625,1337,3,
9710.935546875,1339,3,
8879.6328125,1341,3,
10880.98828125,1343,3,
8218.2109375,1345,3,
9665.087890625,1347,3,
8907.984375,1349,3,
9368.74609375,1351,3,
9664.728515625,1353,3,
8982.9716796875,1355,3,
9934.185546875,1357,3,
8183.435546875,1359,3,
9126.380859375,1361,3,
9033.3291015625,1363,3,
8967.7265625,1365,3,
9818.3828125,1367,3,
10218.666015625,1369,3,
8585.9619140625,1371,3,
7933.7724609375,1373,3,
8748.62890625,1375,3,
10072.0888671875,1377,3,
8272.376953125,1379,3,
8454.1884765625,1381,3,
8638.693359375,1383,3,
10064.205078125,1385,3,
9399.3525390625,1387,3,
9847.91015625,1389,3,
11282.546875,1391,3,
10281.6005859375,1393,3,
9124.4384765625,1395,3,
11877.935546875,1397,3,
10580.716796875,1399,3,
8805.1435546875,1401,3,
9478.279296875,1403,3,
9116.2763671875,1405,3,
9411.4384765625,1407,3,
8663.783203125,1409,3,
8315.0029296875,1411,3,
9433.37890625,1413,3,
9063.3876953125,1415,3,
9768.041015625,1417,3,
9079.826171875,1419,3,
7496.6279296875,1421,3,
9330.615234375,1423,3,
8899.658203125,1425,3,
9037.126953125,1427,3,
8216.2490234375,1429,3,
7294.13671875,1431,3,
8979.16015625,1433,3,
11204.265625,1435,3,
9686.4921875,1437,3,
9302.6279296875,1439,3,
8031.43896484375,1441,3,
7659.8505859375,1443,3,
8957.568359375,1445,3,
9562.322265625,1447,3,
8878.9169921875,1449,3,
9629.638671875,1451,3,
7975.623046875,1453,3,
8082.62890625,1455,3,
7986.7587890625,1457,3,
10407.875,1459,3,
9434.73046875,1461,3,
8589.7333984375,1463,3,
10025.720703125,1465,3,
8792.87890625,1467,3,
8597.2294921875,1469,3,
8894.75,1471,3,
8763.8310546875,1473,3,
7532.1328125,1475,3,
8256.435546875,1477,3,
9702.193359375,1479,3,
8742.6650390625,1481,3,
8631.494140625,1483,3,
7568.0927734375,1485,3,
9442.6630859375,1487,3,
9069.470703125,1489,3,
9903.3701171875,1491,3,
10235.392578125,1493,3,
8449.357421875,1495,3,
8492.95703125,1497,3,
9141.54296875,1499,3,
10383.2109375,1501,3,
9533.158203125,1503,3,
10586.0322265625,1505,3,
8884.896484375,1507,3,
8531.2412109375,1509,3,
10528.861328125,1511,3,
8379.49609375,1513,3,
8715.677734375,1515,3,
8922.083984375,1517,3,
7678.74609375,1519,3,
8890.9169921875,1521,3,
9130.7998046875,1523,3,
8470.74609375,1525,3,
8430.78515625,1527,3,
8857.01953125,1529,3,
8925.6591796875,1531,3,
9339.65234375,1533,3,
11096.365234375,1535,3,
8940.64453125,1537,3,
9889.44140625,1539,3,
7552.6533203125,1541,3,
10275.62890625,1543,3,
9489.23046875,1545,3,
41287.85546875,1547,3,
,1547,3,13072.533203125
27343.875,1549,4,
11983.255859375,1551,4,
12351.732421875,1553,4,
14747.380859375,1555,4,
14877.6748046875,1557,4,
13433.9453125,1559,4,
15028.3291015625,1561,4,
12550.80078125,1563,4,
11373.408203125,1565,4,
15140.013671875,1567,4,
10993.8466796875,1569,4,
12769.587890625,1571,4,
11210.69140625,1573,4,
10579.931640625,1575,4,
11174.84375,1577,4,
10741.62890625,1579,4,
9555.4765625,1581,4,
10413.9150390625,1583,4,
9225.3046875,1585,4,
8690.8984375,1587,4,
9262.681640625,1589,4,
9216.609375,1591,4,
9093.2109375,1593,4,
12187.1875,1595,4,
11133.0439453125,1597,4,
8849.916015625,1599,4,
9067.3828125,1601,4,
11788.4169921875,1603,4,
10472.80078125,1605,4,
9037.912109375,1607,4,
10818.923828125,1609,4,
9870.5615234375,1611,4,
9134.8759765625,1613,4,
9583.353515625,1615,4,
10210.966796875,1617,4,
8476.1259765625,1619,4,
9391.400390625,1621,4,
9640.1513671875,1623,4,
8837.60546875,1625,4,
8503.044921875,1627,4,
10168.451171875,1629,4,
9840.91796875,1631,4,
9566.359375,1633,4,
9520.0341796875,1635,4,
9293.1865234375,1637,4,
8512.9560546875,1639,4,
8612.27734375,1641,4,
8668.1630859375,1643,4,
8346.103515625,1645,4,
8252.0087890625,1647,4,
15386.9580078125,1649,4,
10184.2333984375,1651,4,
9787.833984375,1653,4,
11822.3916015625,1655,4,
12284.3212890625,1657,4,
9842.759765625,1659,4,
9746.05078125,1661,4,
7685.31787109375,1663,4,
8142.75146484375,1665,4,
10425.9609375,1667,4,
9148.548828125,1669,4,
9435.5517578125,1671,4,
11845.71484375,1673,4,
10719.3154296875,1675,4,
11340.31640625,1677,4,
10004.3359375,1679,4,
9455.49609375,1681,4,
9605.171875,1683,4,
9139.75,1685,4,
10028.7109375,1687,4,
9803.05859375,1689,4,
9435.185546875,1691,4,
8068.19970703125,1693,4,
9951.3193359375,1695,4,
8254.0869140625,1697,4,
8603.2412109375,1699,4,
9306.7236328125,1701,4,
9118.724609375,1703,4,
9493.412109375,1705,4,
8396.453125,1707,4,
8718.8828125,1709,4,
8136.837890625,1711,4,
8418.31640625,1713,4,
7355.76025390625,1715,4,
9278.048828125,1717,4,
8081.78125,1719,4,
10333.234375,1721,4,
8553.7041015625,1723,4,
9750.974609375,1725,4,
9183.84765625,1727,4,
8832.078125,1729,4,
8198.6123046875,1731,4,
7736.763671875,1733,4,
7664.9873046875,1735,4,
8599.76953125,1737,4,
8303.5458984375,1739,4,
8834.27734375,1741,4,
8200.4521484375,1743,4,
8872.45703125,1745,4,
8109.4609375,1747,4,
11502.55078125,1749,4,
7381.759765625,1751,4,
8866.751953125,1753,4,
8374.46484375,1755,4,
8949.05078125,1757,4,
8530.958984375,1759,4,
8336.9072265625,1761,4,
9823.712890625,1763,4,
9942.62109375,1765,4,
8949.8369140625,1767,4,
10684.69140625,1769,4,
9026.3623046875,1771,4,
7954.4765625,1773,4,
8464.529296875,1775,4,
8247.736328125,1777,4,
8984.373046875,1779,4,
8863.8193359375,1781,4,
9682.642578125,1783,4,
8072.49169921875,1785,4,
7867.3447265625,1787,4,
7482.8525390625,1789,4,
8867.43359375,1791,4,
7622.88232421875,1793,4,
8029.78662109375,1795,4,
9082.9150390625,1797,4,
10531.59375,1799,4,
8235.166015625,1801,4,
8307.109375,1803,4,
8406.6376953125,1805,4,
8166.7861328125,1807,4,
8762.8515625,1809,4,
9195.701171875,1811,4,
8726.193359375,1813,4,
9581.12109375,1815,4,
10516.154296875,1817,4,
8331.431640625,1819,4,
8045.29541015625,1821,4,
11869.935546875,1823,4,
8594.66015625,1825,4,
9019.64453125,1827,4,
8738.2822265625,1829,4,
9720.451171875,1831,4,
9625.0673828125,1833,4,
8025.74853515625,1835,4,
8967.03515625,1837,4,
9603.291015625,1839,4,
9158.87109375,1841,4,
9536.068359375,1843,4,
8418.1474609375,1845,4,
9060.0478515625,1847,4,
8302.5361328125,1849,4,
8875.033203125,1851,4,
8959.16796875,1853,4,
7503.5341796875,1855,4,
8553.146484375,1857,4,
10175.693359375,1859,4,
9158.009765625,1861,4,
8604.494140625,1863,4,
9558.341796875,1865,4,
8692.2353515625,1867,4,
8107.97314453125,1869,4,
8720.5634765625,1871,4,
8413.037109375,1873,4,
9484.328125,1875,4,
8785.529296875,1877,4,
10327.767578125,1879,4,
8201.650390625,1881,4,
9633.1767578125,1883,4,
7872.32275390625,1885,4,
8010.5361328125,1887,4,
9536.693359375,1889,4,
8690.7314453125,1891,4,
8704.994140625,1893,4,
8753.03515625,1895,4,
10221.71484375,1897,4,
8904.595703125,1899,4,
9722.59375,1901,4,
7669.78564453125,1903,4,
6411.48583984375,1905,4,
8539.5888671875,1907,4,
7088.8564453125,1909,4,
9688.3544921875,1911,4,
9270.126953125,1913,4,
8670.4775390625,1915,4,
8567.0390625,1917,4,
9600.12890625,1919,4,
8605.259765625,1921,4,
7247.9609375,1923,4,
9208.255859375,1925,4,
8674.67578125,1927,4,
8578.482421875,1929,4,
7036.671875,1931,4,
8843.1142578125,1933,4,
,1934,4,8219.201171875
9448.3330078125,1935,5,
10995.3955078125,1937,5,
7878.7861328125,1939,5,
12215.291015625,1941,5,
11933.98046875,1943,5,
9639.5927734375,1945,5,
9634.439453125,1947,5,
9677.796875,1949,5,
8734.255859375,1951,5,
11347.23828125,1953,5,
11031.712890625,1955,5,
8776.25,1957,5,
7426.873046875,1959,5,
11339.9296875,1961,5,
8156.07080078125,1963,5,
8718.0654296875,1965,5,
9288.515625,1967,5,
7140.8935546875,1969,5,
9620.14453125,1971,5,
7157.44287109375,1973,5,
8346.35546875,1975,5,
10385.73046875,1977,5,
9265.890625,1979,5,
9782.5654296875,1981,5,
8177.56884765625,1983,5,
7997.54296875,1985,5,
7555.7333984375,1987,5,
8071.8916015625,1989,5,
9368.751953125,1991,5,
9539.7216796875,1993,5,
8611.126953125,1995,5,
7907.359375,1997,5,
8122.07861328125,1999,5,
8279.787109375,2001,5,
7317.2509765625,2003,5,
9210.7421875,2005,5,
8694.900390625,2007,5,
9053.88671875,2009,5,
9795.103515625,2011,5,
8618.4716796875,2013,5,
6816.17626953125,2015,5,
8293.0546875,2017,5,
8573.71875,2019,5,
9473.447265625,2021,5,
8432.4375,2023,5,
8676.53515625,2025,5,
8532.05078125,2027,5,
8869.1201171875,2029,5,
10015.3203125,2031,5,
8211.296875,2033,5,
7722.8984375,2035,5,
8602.630859375,2037,5,
7603.4853515625,2039,5,
8067.8564453125,2041,5,
7552.9521484375,2043,5,
7482.26806640625,2045,5,
8981.6904296875,2047,5,
9505.7587890625,2049,5,
9433.806640625,2051,5,
8939.23046875,2053,5,
9079.828125,2055,5,
10415.36328125,2057,5,
7092.3544921875,2059,5,
7435.787109375,2061,5,
9115.47265625,2063,5,
7911.35595703125,2065,5,
9462.447265625,2067,5,
9975.9375,2069,5,
8108.45361328125,2071,5,
8609.404296875,2073,5,
8015.3505859375,2075,5,
7939.20947265625,2077,5,
7744.83984375,2079,5,
8546.97265625,2081,5,
8015.5771484375,2083,5,
8512.046875,2085,5,
7225.2099609375,2087,5,
10418.81640625,2089,5,
9131.4033203125,2091,5,
9337.22265625,2093,5,
7797.74951171875,2095,5,
6732.015625,2097,5,
8027.419921875,2099,5,
7924.05615234375,2101,5,
7937.94970703125,2103,5,
8490.341796875,2105,5,
9652.0908203125,2107,5,
7685.546875,2109,5,
8290.09375,2111,5,
8177.59765625,2113,5,
7854.294921875,2115,5,
8747.21484375,2117,5,
12317.263671875,2119,5,
7778.0234375,2121,5,
8811.994140625,2123,5,
9054.56640625,2125,5,
8169.08544921875,2127,5,
7508.20654296875,2129,5,
9833.7890625,2131,5,
9050.666015625,2133,5,
7979.50830078125,2135,5,
8029.38330078125,2137,5,
7741.15380859375,2139,5,
8505.103515625,2141,5,
8320.92578125,2143,5,
7553.70361328125,2145,5,
9109.9375,2147,5,
8411.2119140625,2149,5,
7638.61279296875,2151,5,
9133.16015625,2153,5,
8054.8203125,2155,5,
9788.2734375,2157,5,
9031.34765625,2159,5,
7734.96484375,2161,5,
7794.05078125,2163,5,
8677.7587890625,2165,5,
9043.71484375,2167,5,
7356.63427734375,2169,5,
8610.2158203125,2171,5,
8564.44140625,2173,5,
7804.5068359375,2175,5,
7419.662109375,2177,5,
8133.6953125,2179,5,
8775.01953125,2181,5,
8527.7763671875,2183,5,
8335.6103515625,2185,5,
8152.97216796875,2187,5,
