,cam,ImagePath,badImage,motion,grayscale
6033,15,2017_SBU4_07050911,False,False,False
6034,15,2017_SBU4_06040167,False,True,False
6035,15,2017_SBU4_05290714,False,True,False
6036,15,2017_SBU4_04240150,False,False,True
6037,15,2017_SBU4_03140835,False,False,True
6038,15,2017_SBU4_04210760,False,False,False
6039,15,2017_SBU4_01290224,False,True,True
6040,15,2017_SBU4_03170112,False,False,False
6041,15,2017_SBU4_05030105,False,False,False
6042,15,2017_SBU4_07100417,False,False,True
6043,15,2017_SBU4_06220699,False,False,False
6044,15,2017_SBU4_07040726,False,False,True
6045,15,2017_SBU4_01310439,False,False,True
6046,15,2017_SBU4_04160208,False,False,True
6047,15,2017_SBU4_02070057,False,False,True
6048,15,2017_SBU4_07050851,False,False,False
6049,15,2017_SBU4_05180725,False,True,True
6050,15,2017_SBU4_04300704,False,False,False
6051,15,2017_SBU4_05180859,False,True,False
6052,15,2017_SBU4_05280582,False,False,True
6053,15,2017_SBU4_05240600,False,True,False
6054,15,2017_SBU4_05210214,False,True,False
6055,15,2017_SBU4_05110008,False,False,False
6056,15,2017_SBU4_04300780,False,False,False
6057,15,2017_SBU4_06030962,False,True,False
6058,15,2017_SBU4_07080203,False,False,False
6059,15,2017_SBU4_03230694,False,False,False
6060,15,2017_SBU4_05300980,False,False,False
6061,15,2017_SBU4_04220872,False,False,False
6062,15,2017_SBU4_03250927,False,True,False
6063,15,2017_SBU4_05100876,False,True,False
6064,15,2017_SBU4_06160716,False,False,True
6065,15,2017_SBU4_06050218,False,False,True
6066,15,2017_SBU4_07100397,False,False,True
6067,15,2017_SBU4_06070516,False,True,False
6068,15,2017_SBU4_07060973,False,False,False
6069,15,2017_SBU4_03260078,False,False,True
6070,15,2017_SBU4_07120631,False,False,True
6071,15,2017_SBU4_04070254,False,False,True
6072,15,2017_SBU4_06060391,False,False,False
6073,15,2017_SBU4_07150224,False,False,False
6074,15,2017_SBU4_06020700,False,True,False
6075,15,2017_SBU4_03100387,False,False,False
6076,15,2017_SBU4_05270327,False,True,False
6077,15,2017_SBU4_05090750,False,False,False
6078,15,2017_SBU4_04200653,False,True,False
6079,15,2017_SBU4_02230709,False,True,True
6080,15,2017_SBU4_05300995,False,True,False
6081,15,2017_SBU4_04280523,False,True,False
6082,15,2017_SBU4_06010404,False,False,False
6083,15,2017_SBU4_05120169,False,False,False
6084,15,2017_SBU4_02040762,False,False,True
6085,15,2017_SBU4_05230438,False,True,False
6086,15,2017_SBU4_06030984,False,False,True
6087,15,2017_SBU4_02220595,False,False,True
6088,15,2017_SBU4_05160516,False,False,True
6089,15,2017_SBU4_05240601,False,False,False
6090,15,2017_SBU4_03190311,False,False,False
6091,15,2017_SBU4_06190297,False,True,False
6092,15,2017_SBU4_06180116,False,True,False
6093,15,2017_SBU4_01310388,False,False,False
6094,15,2017_SBU4_05310187,False,True,False
6095,15,2017_SBU4_04270384,False,False,True
6096,15,2017_SBU4_04180471,False,False,False
6097,15,2017_SBU4_06030799,False,False,False
6098,15,2017_SBU4_03300402,False,False,True
6099,15,2017_SBU4_03110468,False,False,False
6100,15,2017_SBU4_02120559,False,False,True
6101,15,2017_SBU4_06240949,False,False,True
6102,15,2017_SBU4_02150870,False,False,True
6103,15,2017_SBU4_05310099,False,True,False
6104,15,2017_SBU4_05180886,False,False,True
6105,15,2017_SBU4_04050102,False,False,False
6106,15,2017_SBU4_05030078,False,False,False
6107,15,2017_SBU4_02270182,False,True,False
6108,15,2017_SBU4_03270134,False,False,False
6109,15,2017_SBU4_07060033,False,False,False
6110,15,2017_SBU4_06170967,False,True,False
6111,15,2017_SBU4_05270181,False,False,True
6112,15,2017_SBU4_02190307,False,True,False
6113,15,2017_SBU4_05260034,False,True,False
6114,15,2017_SBU4_07030680,False,False,False
6115,15,2017_SBU4_05050227,False,False,True
6116,15,2017_SBU4_07040739,False,False,True
6117,15,2017_SBU4_05240595,False,True,False
6118,15,2017_SBU4_05220354,False,True,False
6119,15,2017_SBU4_06210542,False,True,False
6120,15,2017_SBU4_06010500,False,False,False
6121,15,2017_SBU4_07060043,False,False,False
6122,15,2017_SBU4_02200436,False,False,False
6123,15,2017_SBU4_02030645,False,True,True
6124,15,2017_SBU4_06080683,False,True,False
6125,15,2017_SBU4_05110905,False,False,True
6126,15,2017_SBU4_06260260,False,True,False
6127,15,2017_SBU4_06160826,False,False,False
6128,15,2017_SBU4_04200661,False,False,False
6129,15,2017_SBU4_02140763,False,False,True
6130,15,2017_SBU4_06020612,False,True,False
6131,15,2017_SBU4_04290586,False,False,True
6132,15,2017_SBU4_05240556,False,False,False
6133,15,2017_SBU4_02280268,False,False,False
6134,15,2017_SBU4_05270247,False,False,False
6135,15,2017_SBU4_05250904,False,False,False
6136,15,2017_SBU4_06030007,False,False,True
6137,15,2017_SBU4_04060213,False,False,False
6138,15,2017_SBU4_06050250,False,False,False
6139,15,2017_SBU4_06040110,False,True,False
6140,15,2017_SBU4_04080407,False,False,False
6141,15,2017_SBU4_07140152,False,True,True
6142,15,2017_SBU4_06150566,False,False,True
6143,15,2017_SBU4_03040683,False,False,False
6144,15,2017_SBU4_05050284,False,False,False
6145,15,2017_SBU4_05250845,False,True,False
6146,15,2017_SBU4_06170895,False,True,False
6147,15,2017_SBU4_06160785,False,True,False
6148,15,2017_SBU4_06020591,False,False,False
6149,15,2017_SBU4_02240867,False,False,True
6150,15,2017_SBU4_05030052,False,False,False
6151,15,2017_SBU4_06180079,False,False,False
6152,15,2017_SBU4_05010870,False,False,False
6153,15,2017_SBU4_02020554,False,False,True
6154,15,2017_SBU4_06240959,False,False,True
6155,15,2017_SBU4_02270231,False,False,True
6156,15,2017_SBU4_04230957,False,False,True
6157,15,2017_SBU4_04140026,False,False,False
6158,15,2017_SBU4_03140845,False,False,True
6159,15,2017_SBU4_03080128,False,False,True
6160,15,2017_SBU4_01300306,False,False,True
6161,15,2017_SBU4_03200423,False,False,False
6162,15,2017_SBU4_06020690,False,True,False
6163,15,2017_SBU4_07100475,False,False,False
6164,15,2017_SBU4_04090455,False,False,True
6165,15,2017_SBU4_06300332,False,False,False
6166,15,2017_SBU4_04300785,False,True,False
6167,15,2017_SBU4_07060959,False,False,True
6168,15,2017_SBU4_07100419,False,False,False
6169,15,2017_SBU4_04200647,False,False,False
6170,15,2017_SBU4_06160767,False,True,False
6171,15,2017_SBU4_02070123,False,True,True
6172,15,2017_SBU4_04300800,False,False,True
6173,15,2017_SBU4_04030866,False,False,True
6174,15,2017_SBU4_05270323,False,True,False
6175,15,2017_SBU4_04030870,False,False,False
6176,15,2017_SBU4_03130701,False,False,False
6177,15,2017_SBU4_02200379,False,False,True
6178,15,2017_SBU4_04180434,False,False,True
6179,15,2017_SBU4_02160953,False,True,True
6180,15,2017_SBU4_03210519,False,False,False
6181,15,2017_SBU4_02190269,False,False,True
6182,15,2017_SBU4_06220727,False,True,False
6183,15,2017_SBU4_05250968,False,False,False
6184,15,2017_SBU4_06040202,False,True,True
6185,15,2017_SBU4_05140324,False,False,True
6186,15,2017_SBU4_03290350,False,False,False
6187,15,2017_SBU4_04050139,False,False,True
6188,15,2017_SBU4_03290392,False,False,True
6189,15,2017_SBU4_03150851,False,False,True
6190,15,2017_SBU4_06250062,False,False,True
6191,15,2017_SBU4_02050866,False,False,True
6192,15,2017_SBU4_05250947,False,True,False
6193,15,2017_SBU4_04150087,False,False,True
6194,15,2017_SBU4_06250097,False,False,False
6195,15,2017_SBU4_02120599,False,False,False
6196,15,2017_SBU4_06290181,False,False,True
6197,15,2017_SBU4_04260257,False,False,True
6198,15,2017_SBU4_06080675,False,True,False
6199,15,2017_SBU4_04270391,False,False,False
6200,15,2017_SBU4_06030920,False,True,False
6201,15,2017_SBU4_05040142,False,False,True
6202,15,2017_SBU4_04050113,False,False,False
6203,15,2017_SBU4_04280519,False,False,False
6204,15,2017_SBU4_05120103,False,False,True
6205,15,2017_SBU4_07120654,False,False,False
6206,15,2017_SBU4_04270412,False,False,False
6207,15,2017_SBU4_05050277,False,False,False
6208,15,2017_SBU4_05250787,False,False,False
6209,15,2017_SBU4_05270326,False,False,False
6210,15,2017_SBU4_05180808,False,False,False
6211,15,2017_SBU4_03200372,False,False,True
6212,15,2017_SBU4_05130211,False,False,True
6213,15,2017_SBU4_06270310,False,False,False
6214,15,2017_SBU4_02090289,False,False,False
6215,15,2017_SBU4_06040034,False,True,True
6216,15,2017_SBU4_07120705,False,False,False
6217,15,2017_SBU4_04190579,False,False,False
6218,15,2017_SBU4_04050064,False,False,True
6219,15,2017_SBU4_07130754,False,False,True
6220,15,2017_SBU4_06230890,False,True,False
6221,15,2017_SBU4_03160952,False,False,True
6222,15,2017_SBU4_02030677,False,False,False
6223,15,2017_SBU4_01290159,False,False,True
6224,15,2017_SBU4_05260108,False,True,False
6225,15,2017_SBU4_05020942,False,False,False
6226,15,2017_SBU4_07130797,False,False,False
6227,15,2017_SBU4_03030640,False,False,True
6228,15,2017_SBU4_02130697,False,False,False
6229,15,2017_SBU4_02100395,False,False,False
6230,15,2017_SBU4_06020670,False,True,False
6231,15,2017_SBU4_05300837,False,False,False
6232,15,2017_SBU4_04230952,False,False,True
6233,15,2017_SBU4_05140340,False,False,False
6234,15,2017_SBU4_07170461,False,False,False
6235,15,2017_SBU4_06210622,False,False,False
6236,15,2017_SBU4_06100950,False,False,True
6237,15,2017_SBU4_05040206,False,False,False
6238,15,2017_SBU4_02040836,False,False,True
6239,15,2017_SBU4_03260008,False,False,True
6240,15,2017_SBU4_03110461,False,False,False
6241,15,2017_SBU4_03210493,False,True,False
6242,15,2017_SBU4_03030546,False,False,True
6243,15,2017_SBU4_03070084,False,False,True
6244,15,2017_SBU4_02260078,False,True,True
6245,15,2017_SBU4_06260256,False,False,False
6246,15,2017_SBU4_04020757,False,False,False
6247,15,2017_SBU4_02220615,False,False,False
6248,15,2017_SBU4_06090860,False,False,False
6249,15,2017_SBU4_06030793,False,False,False
6250,15,2017_SBU4_06190313,False,False,False
6251,15,2017_SBU4_04150138,False,False,False
6252,15,2017_SBU4_07030657,False,False,False
6253,15,2017_SBU4_04110731,False,False,False
6254,15,2017_SBU4_05170715,False,False,True
6255,15,2017_SBU4_04210815,False,False,False
6256,15,2017_SBU4_03040756,False,False,True
6257,15,2017_SBU4_03120554,False,False,False
6258,15,2017_SBU4_03010402,False,False,False
6259,15,2017_SBU4_01280080,False,False,False
6260,15,2017_SBU4_03300411,False,False,True
6261,15,2017_SBU4_06110197,False,False,False
6262,15,2017_SBU4_06110215,False,False,False
6263,15,2017_SBU4_04180458,False,False,False
6264,15,2017_SBU4_02190352,False,True,True
6265,15,2017_SBU4_05260164,False,False,True
6266,15,2017_SBU4_04040001,False,False,False
6267,15,2017_SBU4_03050875,False,False,True
6268,15,2017_SBU4_02210515,False,False,False
6269,15,2017_SBU4_06110217,False,False,False
6270,15,2017_SBU4_05060457,False,False,False
6271,15,2017_SBU4_04210818,False,False,False
6272,15,2017_SBU4_05110994,False,False,False
6273,15,2017_SBU4_06040155,False,False,False
6274,15,2017_SBU4_04170367,False,False,False
6275,15,2017_SBU4_06020713,False,False,False
6276,15,2017_SBU4_06040039,False,False,True
6277,15,2017_SBU4_05190037,False,False,True
6278,15,2017_SBU4_06040194,False,True,True
6279,15,2017_SBU4_03140842,False,False,True
6280,15,2017_SBU4_06290241,False,False,False
6281,15,2017_SBU4_05190032,False,False,True
6282,15,2017_SBU4_05210247,False,False,False
6283,15,2017_SBU4_05310165,False,True,False
6284,15,2017_SBU4_03150894,False,False,False
6285,15,2017_SBU4_05080646,False,False,False
6286,15,2017_SBU4_03160980,False,False,False
6287,15,2017_SBU4_06260288,False,False,True
6288,15,2017_SBU4_02180193,False,False,False
6289,15,2017_SBU4_05060353,False,True,True
6290,15,2017_SBU4_02100357,False,False,True
6291,15,2017_SBU4_04120876,False,False,True
6292,15,2017_SBU4_05280390,False,False,False
6293,15,2017_SBU4_02200420,False,False,False
6294,15,2017_SBU4_06020654,False,True,False
6295,15,2017_SBU4_07110571,False,True,False
6296,15,2017_SBU4_06070524,False,False,False
6297,15,2017_SBU4_07060999,False,False,False
6298,15,2017_SBU4_05310251,False,True,False
6299,15,2017_SBU4_03090209,False,False,True
6300,15,2017_SBU4_05190940,False,True,True
6301,15,2017_SBU4_02140767,False,False,True
6302,15,2017_SBU4_07150223,False,True,False
6303,15,2017_SBU4_03250895,False,False,True
6304,15,2017_SBU4_03200429,False,True,False
6305,15,2017_SBU4_07050837,False,False,True
6306,15,2017_SBU4_04020748,False,False,False
6307,15,2017_SBU4_04210752,False,False,False
6308,15,2017_SBU4_07070166,False,True,True
6309,15,2017_SBU4_06270304,False,False,True
6310,15,2017_SBU4_03240811,False,False,False
6311,15,2017_SBU4_02110534,False,False,True
6312,15,2017_SBU4_04150158,False,True,False
6313,15,2017_SBU4_06070465,False,False,False
6314,15,2017_SBU4_02090310,False,False,False
6315,15,2017_SBU4_06290259,False,False,False
6316,15,2017_SBU4_05080649,False,False,False
6317,15,2017_SBU4_06180057,False,False,False
6318,15,2017_SBU4_05290780,False,True,False
6319,15,2017_SBU4_03210486,False,False,False
6320,15,2017_SBU4_06020596,False,True,False
6321,15,2017_SBU4_06020679,False,False,False
6322,15,2017_SBU4_04300700,False,False,False
6323,15,2017_SBU4_04150140,False,False,False
6324,15,2017_SBU4_04080393,False,False,False
6325,15,2017_SBU4_06010375,False,True,False
6326,15,2017_SBU4_06020727,False,True,False
6327,15,2017_SBU4_06260254,False,False,False
6328,15,2017_SBU4_04150153,False,False,False
6329,15,2017_SBU4_05230459,False,False,False
6330,15,2017_SBU4_02080178,False,False,False
6331,15,2017_SBU4_04290613,False,False,False
6332,15,2017_SBU4_02020623,False,False,True
6333,15,2017_SBU4_03090263,False,False,False
6334,15,2017_SBU4_03130714,False,False,False
6335,15,2017_SBU4_02030705,False,False,False
6336,15,2017_SBU4_02140747,False,False,True
6337,15,2017_SBU4_07150203,False,False,False
6338,15,2017_SBU4_04230022,False,False,False
6339,15,2017_SBU4_05090702,False,False,True
6340,15,2017_SBU4_04040965,False,False,True
6341,15,2017_SBU4_02250924,False,False,False
6342,15,2017_SBU4_06100031,False,True,False
6343,15,2017_SBU4_03120624,False,False,True
6344,15,2017_SBU4_03180172,False,False,True
6345,15,2017_SBU4_05210254,False,False,True
6346,15,2017_SBU4_03140759,False,False,True
6347,15,2017_SBU4_03040770,False,False,True
6348,15,2017_SBU4_05110964,False,True,False
6349,15,2017_SBU4_06020635,False,True,False
6350,15,2017_SBU4_07010418,False,False,False
6351,15,2017_SBU4_03110414,False,False,True
6352,15,2017_SBU4_01300328,False,False,True
6353,15,2017_SBU4_03110488,False,False,False
6354,15,2017_SBU4_03020513,False,True,False
6355,15,2017_SBU4_03210453,False,False,True
6356,15,2017_SBU4_05250849,False,True,False
6357,15,2017_SBU4_05150431,False,False,False
6358,15,2017_SBU4_05060372,False,False,True
6359,15,2017_SBU4_07160292,False,False,True
6360,15,2017_SBU4_03180199,False,False,False
6361,15,2017_SBU4_04090470,False,False,True
6362,15,2017_SBU4_02010497,False,False,False
6363,15,2017_SBU4_03310543,False,False,False
6364,15,2017_SBU4_07070167,False,False,True
6365,15,2017_SBU4_02210488,False,False,True
6366,15,2017_SBU4_04020823,False,False,True
6367,15,2017_SBU4_07040749,False,False,False
6368,15,2017_SBU4_04210802,False,False,False
6369,15,2017_SBU4_02250987,False,False,True
6370,15,2017_SBU4_05270204,False,False,False
6371,15,2017_SBU4_05250871,False,True,False
6372,15,2017_SBU4_04240083,False,False,False
6373,15,2017_SBU4_06280112,False,False,False
6374,15,2017_SBU4_02060007,False,False,False
6375,15,2017_SBU4_01280044,False,False,True
6376,15,2017_SBU4_04160263,False,False,False
6377,15,2017_SBU4_04210827,False,False,False
6378,15,2017_SBU4_03190320,False,False,False
6379,15,2017_SBU4_04050138,False,False,True
6380,15,2017_SBU4_02220619,False,False,False
6381,15,2017_SBU4_07170444,False,True,False
6382,15,2017_SBU4_05110963,False,True,False
6383,15,2017_SBU4_03080170,False,False,False
6384,15,2017_SBU4_05250851,False,True,False
6385,15,2017_SBU4_02270136,False,False,False
6386,15,2017_SBU4_05290624,False,False,False
6387,15,2017_SBU4_02120608,False,False,False
6388,15,2017_SBU4_06190223,False,False,False
6389,15,2017_SBU4_06240963,False,False,True
6390,15,2017_SBU4_05120094,False,False,True
6391,15,2017_SBU4_07070092,False,False,False
6392,15,2017_SBU4_05270202,False,False,False
6393,15,2017_SBU4_06240964,False,False,False
6394,15,2017_SBU4_02070045,False,False,True
6395,15,2017_SBU4_04030936,False,False,True
6396,15,2017_SBU4_05300892,False,True,False
6397,15,2017_SBU4_06170909,False,True,False
6398,15,2017_SBU4_07100440,False,False,False
6399,15,2017_SBU4_02070140,False,False,True
6400,15,2017_SBU4_02280317,False,False,True
6401,15,2017_SBU4_02200385,False,False,True
6402,15,2017_SBU4_06080645,False,False,True
6403,15,2017_SBU4_06210504,False,False,True
6404,15,2017_SBU4_03090232,False,False,True
6405,15,2017_SBU4_04110762,False,False,True
6406,15,2017_SBU4_06140502,False,False,False
6407,15,2017_SBU4_06070626,False,True,False
6408,15,2017_SBU4_06080813,False,False,True
6409,15,2017_SBU4_04110693,False,False,True
6410,15,2017_SBU4_06210647,False,False,True
6411,15,2017_SBU4_03060965,False,False,False
6412,15,2017_SBU4_04240091,False,False,False
6413,15,2017_SBU4_01290232,False,False,True
6414,15,2017_SBU4_03160027,False,False,True
6415,15,2017_SBU4_06020606,False,False,False
6416,15,2017_SBU4_05060438,False,False,False
6417,15,2017_SBU4_07050861,False,False,False
6418,15,2017_SBU4_06230872,False,False,False
6419,15,2017_SBU4_03010400,False,False,False
6420,15,2017_SBU4_03170049,False,False,True
6421,15,2017_SBU4_06230867,False,False,False
6422,15,2017_SBU4_02200398,False,False,True
6423,15,2017_SBU4_04090482,False,False,False
6424,15,2017_SBU4_06180150,False,True,False
6425,15,2017_SBU4_07010470,False,False,False
6426,15,2017_SBU4_03110459,False,False,False
6427,15,2017_SBU4_06250098,False,False,False
6428,15,2017_SBU4_06250163,False,False,True
6429,15,2017_SBU4_05100818,False,False,True
6430,15,2017_SBU4_06010337,False,True,False
6431,15,2017_SBU4_02060951,False,False,True
6432,15,2017_SBU4_05030115,False,False,True
6433,15,2017_SBU4_04050078,False,False,False
6434,15,2017_SBU4_02090319,False,False,True
6435,15,2017_SBU4_03070049,False,False,False
6436,15,2017_SBU4_02020613,False,False,False
6437,15,2017_SBU4_06200382,False,False,False
6438,15,2017_SBU4_03080112,False,False,True
6439,15,2017_SBU4_07120724,False,False,False
6440,15,2017_SBU4_07170494,False,False,False
6441,15,2017_SBU4_06120335,False,False,True
6442,15,2017_SBU4_07050849,False,False,False
6443,15,2017_SBU4_07150221,False,False,False
6444,15,2017_SBU4_06220673,False,False,True
6445,15,2017_SBU4_06170903,False,False,False
6446,15,2017_SBU4_04300689,False,False,True
6447,15,2017_SBU4_02270176,False,True,False
6448,15,2017_SBU4_05250841,False,True,False
6449,15,2017_SBU4_03160036,False,False,True
6450,15,2017_SBU4_02160044,False,False,True
6451,15,2017_SBU4_07090375,False,False,False
6452,15,2017_SBU4_05290735,False,True,False
6453,15,2017_SBU4_04090551,False,False,False
6454,15,2017_SBU4_04020731,False,False,True
6455,15,2017_SBU4_02180200,False,False,False
6456,15,2017_SBU4_05250916,False,True,False
6457,15,2017_SBU4_06020564,False,False,True
6458,15,2017_SBU4_05050275,False,False,False
6459,15,2017_SBU4_04120845,False,False,False
6460,15,2017_SBU4_03010346,False,False,True
6461,15,2017_SBU4_06210597,False,True,False
6462,15,2017_SBU4_04220849,False,False,True
6463,15,2017_SBU4_05080610,False,True,True
6464,15,2017_SBU4_06010395,False,True,False
6465,15,2017_SBU4_02090267,False,False,True
6466,15,2017_SBU4_04300803,False,False,True
6467,15,2017_SBU4_07110581,False,False,False
6468,15,2017_SBU4_06050221,False,False,True
6469,15,2017_SBU4_02180257,False,False,True
6470,15,2017_SBU4_04060204,False,False,False
6471,15,2017_SBU4_06250157,False,False,False
6472,15,2017_SBU4_06100055,False,True,False
6473,15,2017_SBU4_06030976,False,True,False
6474,15,2017_SBU4_06280101,False,False,True
6475,15,2017_SBU4_04290625,False,True,False
6476,15,2017_SBU4_07080241,False,True,False
6477,15,2017_SBU4_05310172,False,False,False
6478,15,2017_SBU4_05160603,False,False,True
6479,15,2017_SBU4_04110764,False,False,True
6480,15,2017_SBU4_02180218,False,False,False
6481,15,2017_SBU4_03260990,False,False,True
6482,15,2017_SBU4_05140332,False,False,False
6483,15,2017_SBU4_05160549,False,False,False
6484,15,2017_SBU4_04280518,False,False,False
6485,15,2017_SBU4_06170989,False,False,False
6486,15,2017_SBU4_07050836,False,False,True
6487,15,2017_SBU4_07100437,False,False,False
6488,15,2017_SBU4_03300438,False,False,False
6489,15,2017_SBU4_02140845,False,False,True
6490,15,2017_SBU4_05030120,False,False,True
6491,15,2017_SBU4_07110591,False,False,False
6492,15,2017_SBU4_04090517,False,True,False
6493,15,2017_SBU4_06110128,False,False,True
6494,15,2017_SBU4_02180211,False,False,False
6495,15,2017_SBU4_02050914,False,False,True
6496,15,2017_SBU4_03290309,False,False,True
6497,15,2017_SBU4_04270363,False,False,True
6498,15,2017_SBU4_06210563,False,True,False
6499,15,2017_SBU4_06240981,False,False,False
6500,15,2017_SBU4_05070494,False,False,True
6501,15,2017_SBU4_06040151,False,True,False
6502,15,2017_SBU4_05270359,False,False,True
6503,15,2017_SBU4_03190280,False,False,True
6504,15,2017_SBU4_06040157,False,True,False
6505,15,2017_SBU4_04180451,False,False,False
6506,15,2017_SBU4_02040792,False,False,False
6507,15,2017_SBU4_05160587,False,False,False
6508,15,2017_SBU4_04060195,False,False,False
6509,15,2017_SBU4_04200697,False,False,False
6510,15,2017_SBU4_06150642,False,True,False
6511,15,2017_SBU4_05110049,False,True,False
6512,15,2017_SBU4_06020576,False,False,True
6513,15,2017_SBU4_05160565,False,False,False
6514,15,2017_SBU4_02060995,False,False,False
6515,15,2017_SBU4_07130761,False,False,False
6516,15,2017_SBU4_06100943,False,False,True
6517,15,2017_SBU4_03160958,False,False,True
6518,15,2017_SBU4_03070053,False,False,False
6519,15,2017_SBU4_06200396,False,True,False
6520,15,2017_SBU4_02150924,False,False,True
6521,15,2017_SBU4_02060020,False,False,True
6522,15,2017_SBU4_06070579,False,True,False
6523,15,2017_SBU4_04080440,False,False,True
6524,15,2017_SBU4_02010442,False,False,True
6525,15,2017_SBU4_06080706,False,True,False
6526,15,2017_SBU4_04050092,False,False,False
6527,15,2017_SBU4_02210565,False,True,True
6528,15,2017_SBU4_03180163,False,False,True
6529,15,2017_SBU4_06180051,False,False,False
6530,15,2017_SBU4_04020792,False,True,False
6531,15,2017_SBU4_04080422,False,False,False
6532,15,2017_SBU4_06090875,False,True,False
6533,15,2017_SBU4_06120242,False,False,True
6534,15,2017_SBU4_07060011,False,True,False
6535,15,2017_SBU4_02280266,False,False,True
6536,15,2017_SBU4_05270188,False,False,True
6537,15,2017_SBU4_02030710,False,False,False
6538,15,2017_SBU4_02160951,False,False,True
6539,15,2017_SBU4_03090282,False,False,False
6540,15,2017_SBU4_05010831,False,True,True
6541,15,2017_SBU4_06150582,False,False,False
6542,15,2017_SBU4_05200079,False,False,False
6543,15,2017_SBU4_05110988,False,True,False
6544,15,2017_SBU4_02070102,False,False,False
6545,15,2017_SBU4_06230943,False,False,True
6546,15,2017_SBU4_05170690,False,True,False
6547,15,2017_SBU4_04200679,False,False,False
6548,15,2017_SBU4_06040207,False,False,True
6549,15,2017_SBU4_02130647,False,False,True
6550,15,2017_SBU4_05010816,False,False,True
6551,15,2017_SBU4_05090728,False,False,False
6552,15,2017_SBU4_04280465,False,False,True
6553,15,2017_SBU4_03070045,False,False,False
6554,15,2017_SBU4_05310185,False,True,False
6555,15,2017_SBU4_03160960,False,False,True
6556,15,2017_SBU4_07120684,False,True,False
6557,15,2017_SBU4_03210491,False,False,False
6558,15,2017_SBU4_06010314,False,False,True
6559,15,2017_SBU4_03190282,False,True,False
6560,15,2017_SBU4_02070083,False,False,False
6561,15,2017_SBU4_05110016,False,False,False
6562,15,2017_SBU4_02170073,False,False,True
6563,15,2017_SBU4_06080709,False,False,False
6564,15,2017_SBU4_05300944,False,True,False
6565,15,2017_SBU4_03150942,False,False,True
6566,15,2017_SBU4_06080816,False,False,True
6567,15,2017_SBU4_04290590,False,False,False
6568,15,2017_SBU4_06290230,False,True,False
6569,15,2017_SBU4_06080646,False,False,True
6570,15,2017_SBU4_03310599,False,False,True
6571,15,2017_SBU4_05160585,False,False,False
6572,15,2017_SBU4_04230053,False,False,True
6573,15,2017_SBU4_04080408,False,False,False
6574,15,2017_SBU4_04060209,False,False,False
6575,15,2017_SBU4_06290240,False,False,False
6576,15,2017_SBU4_05240660,False,True,False
6577,15,2017_SBU4_05170683,False,True,False
6578,15,2017_SBU4_07120630,False,False,True
6579,15,2017_SBU4_02130710,False,False,False
6580,15,2017_SBU4_04300734,False,False,False
6581,15,2017_SBU4_06150700,False,False,True
6582,15,2017_SBU4_04170369,False,False,False
6583,15,2017_SBU4_06270295,False,False,True
6584,15,2017_SBU4_05140337,False,False,False
6585,15,2017_SBU4_01300271,False,False,False
6586,15,2017_SBU4_07040779,False,False,False
6587,15,2017_SBU4_07160313,False,False,False
6588,15,2017_SBU4_04220878,False,False,False
6589,15,2017_SBU4_06210525,False,False,False
6590,15,2017_SBU4_06080715,False,True,False
6591,15,2017_SBU4_03040757,False,False,True
6592,15,2017_SBU4_05300869,False,True,False
6593,15,2017_SBU4_06010391,False,True,False
6594,15,2017_SBU4_03290323,False,False,False
6595,15,2017_SBU4_07110559,False,False,False
6596,15,2017_SBU4_02090249,False,False,True
6597,15,2017_SBU4_05120158,False,False,False
6598,15,2017_SBU4_03110418,False,False,True
6599,15,2017_SBU4_05280419,False,True,False
6600,15,2017_SBU4_07130792,False,False,False
6601,15,2017_SBU4_07060036,False,False,False
6602,15,2017_SBU4_05310240,False,False,False
6603,15,2017_SBU4_04240115,False,False,False
6604,15,2017_SBU4_04190536,False,False,False
6605,15,2017_SBU4_07080234,False,True,False
6606,15,2017_SBU4_06300355,False,False,False
6607,15,2017_SBU4_04230016,False,False,False
6608,15,2017_SBU4_04070259,False,False,True
6609,15,2017_SBU4_03180184,False,False,False
6610,15,2017_SBU4_04280491,False,False,False
6611,15,2017_SBU4_05180734,False,False,True
6612,15,2017_SBU4_05040147,False,False,False
6613,15,2017_SBU4_05220325,False,False,False
6614,15,2017_SBU4_02130735,False,False,True
6615,15,2017_SBU4_04100647,False,False,False
6616,15,2017_SBU4_02060023,False,False,True
6617,15,2017_SBU4_03090253,False,False,False
6618,15,2017_SBU4_06130428,False,False,False
6619,15,2017_SBU4_05310105,False,False,False
6620,15,2017_SBU4_03110504,False,False,True
6621,15,2017_SBU4_05050280,False,False,False
6622,15,2017_SBU4_05180854,False,False,False
6623,15,2017_SBU4_03310562,False,False,False
6624,15,2017_SBU4_04200706,False,False,False
6625,15,2017_SBU4_03020482,False,False,False
6626,15,2017_SBU4_05190935,False,True,True
6627,15,2017_SBU4_07030719,False,False,True
6628,15,2017_SBU4_04040022,False,False,False
6629,15,2017_SBU4_04200692,False,False,False
6630,15,2017_SBU4_07140059,False,False,True
6631,15,2017_SBU4_04200632,False,False,True
6632,15,2017_SBU4_02280258,False,False,True
6633,15,2017_SBU4_03030575,False,False,False
6634,15,2017_SBU4_02170104,False,False,False
6635,15,2017_SBU4_07130794,False,True,False
6636,15,2017_SBU4_03310534,False,False,False
6637,15,2017_SBU4_06080655,False,False,True
6638,15,2017_SBU4_04180413,False,False,True
6639,15,2017_SBU4_06160766,False,False,False
